Doggie	negative:-10.323184242891017	positive:-9.630037062331072
steeped	negative:-10.323184242891017	positive:-9.630037062331072
enhance	negative:-9.224670536284338	positive:-9.224670536284338
expressions	negative:-9.224769108628303	positive:-8.531621928068358
sexes	negative:-9.630069924098052	positive:-9.630069924098052
foreign	negative:-8.244202667707446	positive:-8.126419632051062
tends	negative:-10.323217104657997	positive:-9.224604815989887
equals	negative:-10.32331568348006	positive:-8.531556214252005
willing	negative:-7.926011679627733	positive:-7.6848496228108445
Bound	negative:-10.323217104657997	positive:-9.224604815989887
clash	negative:-9.630102784785171	positive:-9.224637676677007
sad	negative:-6.992654307486145	positive:-7.066762279639867
contention	negative:-10.323184242891017	positive:-9.630037062331072
hearted	negative:-9.630102784785171	positive:-9.224637676677007
unfolds	negative:-9.224769108628303	positive:-8.531621928068358
monkey	negative:-8.937021322360168	positive:-9.22470339481195
1963	negative:-10.323184242891017	positive:-9.630037062331072
attempts	negative:-7.328634313142655	positive:-7.379927607530206
increases	negative:-10.323184242891017	positive:-9.630037062331072
sleep	negative:-8.377799752563886	positive:-7.838803251831199
wedding	negative:-8.37763551389188	positive:-8.37763551389188
dismissed	negative:-10.323217104657997	positive:-9.224604815989887
etc	negative:-6.957825411819402	positive:-6.828613680339396
midpoint	negative:-10.323184242891017	positive:-9.630037062331072
happening	negative:-8.12648532428298	positive:-8.021124808625153
secret	negative:-7.926077354602307	positive:-7.551383905160897
nonsense	negative:-7.925748936588912	positive:-8.531884740159228
anti-change	negative:-10.323184242891017	positive:-9.630037062331072
August	negative:-10.323282824952447	positive:-8.713844912518347
marked	negative:-8.714009194360644	positive:-8.53168763756669
stud	negative:-10.323184242891017	positive:-9.630037062331072
member	negative:-7.615955262168375	positive:-7.759056105809048
assassinations	negative:-10.323184242891017	positive:-9.630037062331072
ultimate	negative:-9.630628408975985	positive:-7.37933661036949
Kennedy	negative:-8.713976340151197	positive:-8.713976340151197
reception	negative:-10.323184242891017	positive:-9.630037062331072
attend	negative:-9.22470339481195	positive:-8.937021322360168
within	negative:-7.433896353525903	positive:-7.433896353525903
discovering	negative:-9.630168502920114	positive:-8.71387777104596
Grey	negative:-9.630168502920114	positive:-8.71387777104596
innocence	negative:-9.630234216736469	positive:-8.3774712482411
waking	negative:-9.630069924098052	positive:-9.630069924098052
Vietnam.	negative:-10.323184242891017	positive:-9.630037062331072
Female	negative:-10.323184242891017	positive:-9.630037062331072
pairing	negative:-10.323184242891017	positive:-9.630037062331072
evolving	negative:-10.323184242891017	positive:-9.630037062331072
go'ers	negative:-10.323184242891017	positive:-9.630037062331072
unstopable	negative:-10.323184242891017	positive:-9.630037062331072
Swayze	negative:-10.323184242891017	positive:-9.630037062331072
DANCING	negative:-10.323184242891017	positive:-9.630037062331072
repeated	negative:-8.937087036176523	positive:-8.713943484862313
depth	negative:-7.551449575822552	positive:-7.759088940600797
DIRTY	negative:-10.323217104657997	positive:-9.224604815989887
viewings	negative:-10.323249965345116	positive:-8.936955604225226
fatal	negative:-9.630135644392501	positive:-8.936988463832558
adored	negative:-10.323249965345116	positive:-8.936955604225226
trips	negative:-10.323184242891017	positive:-9.630037062331072
wakes	negative:-9.224736252259914	positive:-8.713910628493924
dislike	negative:-8.531621928068358	positive:-9.224769108628303
hearing	negative:-8.377865440480617	positive:-7.684718259920672
appeal.	negative:-10.323184242891017	positive:-9.630037062331072
reviewers.	negative:-10.323184242891017	positive:-9.630037062331072
Near	negative:-9.630069924098052	positive:-9.630069924098052
#	negative:-8.53168763756669	positive:-8.714009194360644
Baby	negative:-9.6302999262348	positive:-8.126222529458525
reflect	negative:-8.937119891465406	positive:-8.531654783357242
houses	negative:-8.713910628493924	positive:-9.224736252259914
dramas	negative:-8.713943484862313	positive:-8.937087036176523
resist	negative:-9.224769108628303	positive:-8.531621928068358
nature	negative:-7.279909793769256	positive:-7.328699957938688
wait.	negative:-9.630037062331072	positive:-10.323184242891017
driving	negative:-8.244136971159776	positive:-8.377668363784299
city.	negative:-9.630069924098052	positive:-9.630069924098052
Cyclone	negative:-9.630037062331072	positive:-10.323184242891017
9.95	negative:-9.224604815989887	positive:-10.323217104657997
legwarmers	negative:-9.630037062331072	positive:-10.323184242891017
super	negative:-8.377536957739432	positive:-8.937152745674855
fourth	negative:-8.531654783357242	positive:-8.937119891465406
Sale	negative:-9.224604815989887	positive:-10.323217104657997
dollar	negative:-7.925683240041241	positive:-8.937284151719721
honestly	negative:-7.328338858222002	positive:-8.021486038781948
murdered	negative:-7.758793388655391	positive:-8.377832597061614
assassins	negative:-9.630037062331072	positive:-10.323184242891017
headlong	negative:-9.630069924098052	positive:-9.630069924098052
plunged	negative:-9.630037062331072	positive:-10.323184242891017
CYCLONE	negative:-9.630037062331072	positive:-10.323184242891017
Hair	negative:-9.630069924098052	positive:-9.630069924098052
mouth	negative:-7.925748936588912	positive:-8.531884740159228
turn	negative:-6.770101113683341	positive:-6.7145312625285305
trust	negative:-8.244136971159776	positive:-8.377668363784299
dumb	negative:-7.23306151105332	positive:-8.126879387075416
cents.	negative:-9.630037062331072	positive:-10.323184242891017
Gee	negative:-8.71387777104596	positive:-9.630168502920114
danger	negative:-8.937152745674855	positive:-8.377536957739432
Fight	negative:-8.713844912518347	positive:-10.323282824952447
rustle	negative:-9.630037062331072	positive:-10.323184242891017
Used	negative:-9.630037062331072	positive:-10.323184242891017
artwork	negative:-9.224637676677007	positive:-9.630102784785171
epic	negative:-8.244235514362838	positive:-8.02109196304863
inclined	negative:-8.936988463832558	positive:-9.630135644392501
sold	negative:-8.531589071699969	positive:-9.63020136036808
picked	negative:-8.021059116393236	positive:-8.377734060331969
Flouncy	negative:-9.630037062331072	positive:-10.323184242891017
Wilikers	negative:-9.630037062331072	positive:-10.323184242891017
coaching	negative:-8.936955604225226	positive:-10.323249965345116
web	negative:-8.713910628493924	positive:-9.224736252259914
Guy	negative:-8.3774712482411	positive:-9.630234216736469
meaning	negative:-7.839131648274333	positive:-7.490824954006118
Mouth.	negative:-9.630037062331072	positive:-10.323184242891017
Those	negative:-7.925913159077909	positive:-7.925913159077909
yard-sale	negative:-9.630037062331072	positive:-10.323184242891017
'ooth	negative:-9.630037062331072	positive:-10.323184242891017
well-crafted	negative:-9.630069924098052	positive:-9.630069924098052
Left	negative:-9.224604815989887	positive:-10.323217104657997
bike	negative:-8.713844912518347	positive:-10.323282824952447
Combs	negative:-9.224637676677007	positive:-9.630102784785171
thrift	negative:-9.224637676677007	positive:-9.630102784785171
Jeffery	negative:-9.224604815989887	positive:-10.323217104657997
Teri	negative:-9.630037062331072	positive:-10.323184242891017
chases	negative:-8.126288234639404	positive:-8.937218450855731
force	negative:-8.377766906987361	positive:-7.925781783244304
paradigm	negative:-9.630037062331072	positive:-10.323184242891017
evening	negative:-9.224769108628303	positive:-8.531621928068358
stunningly	negative:-9.630168502920114	positive:-8.71387777104596
often-sought	negative:-9.630037062331072	positive:-10.323184242891017
flipping	negative:-8.713910628493924	positive:-9.224736252259914
videotape	negative:-8.713844912518347	positive:-10.323282824952447
summary	negative:-8.020993419845567	positive:-8.714140600405512
ache	negative:-9.224604815989887	positive:-10.323217104657997
gasoline	negative:-9.630037062331072	positive:-10.323184242891017
hear	negative:-7.328470182297177	positive:-7.685145126235909
hook	negative:-8.531589071699969	positive:-9.63020136036808
Bad	negative:-7.838737559599282	positive:-8.714206296953181
deceit	negative:-9.224637676677007	positive:-9.630102784785171
VHS	negative:-8.937284151719721	positive:-7.925683240041241
lunch	negative:-9.630168502920114	positive:-8.71387777104596
open	negative:-8.126879387075416	positive:-7.23306151105332
Too-Wide	negative:-9.630037062331072	positive:-10.323184242891017
'ave	negative:-9.630037062331072	positive:-10.323184242891017
'Re-Animator	negative:-9.630037062331072	positive:-10.323184242891017
maze	negative:-9.630037062331072	positive:-10.323184242891017
double-crosses	negative:-9.630037062331072	positive:-10.323184242891017
military	negative:-8.244104121267357	positive:-8.531786193719137
actual	negative:-7.105425112722891	positive:-7.839394287803091
sticker	negative:-9.630037062331072	positive:-10.323184242891017
pun	negative:-8.12625538258861	positive:-9.224867671256721
scientist	negative:-7.92588031673756	positive:-8.021190496541886
RIGHT	negative:-9.224604815989887	positive:-10.323217104657997
Club	negative:-8.936988463832558	positive:-9.630135644392501
boyfriend	negative:-7.838770406254675	positive:-8.53191758681462
is.	negative:-8.24400556511491	positive:-9.224834818126634
achieves	negative:-9.224637676677007	positive:-9.630102784785171
Eighties	negative:-9.630037062331072	positive:-10.323184242891017
blended	negative:-9.630069924098052	positive:-9.630069924098052
Meet	negative:-8.936988463832558	positive:-9.630135644392501
Thomas	negative:-8.126452478706454	positive:-8.126452478706454
fifty	negative:-9.630037062331072	positive:-10.323184242891017
hired	negative:-7.925847473318557	positive:-8.126518168780708
Rarely	negative:-9.630102784785171	positive:-9.224637676677007
Heather	negative:-9.224604815989887	positive:-10.323217104657997
driven	negative:-8.937284151719721	positive:-7.925683240041241
faint	negative:-9.630102784785171	positive:-9.224637676677007
Talking-Heads	negative:-10.323184242891017	positive:-9.630037062331072
ambitions	negative:-9.630168502920114	positive:-8.71387777104596
minimalistic	negative:-10.323184242891017	positive:-9.630037062331072
depicting	negative:-8.531589071699969	positive:-9.63020136036808
guitar	negative:-9.224637676677007	positive:-9.630102784785171
Cool	negative:-9.630135644392501	positive:-8.936988463832558
Election	negative:-10.323217104657997	positive:-9.224604815989887
thriller-drama	negative:-10.323184242891017	positive:-9.630037062331072
creating	negative:-9.224900523307513	positive:-8.020927718981577
static	negative:-8.377536957739432	positive:-8.937152745674855
outsider	negative:-10.323282824952447	positive:-8.713844912518347
opulent	negative:-10.323217104657997	positive:-9.224604815989887
succeeds	negative:-8.714206296953181	positive:-7.838737559599282
decisions	negative:-9.224736252259914	positive:-8.713910628493924
acoustic	negative:-10.323249965345116	positive:-8.936955604225226
ruthless	negative:-9.224801963917187	positive:-8.377504103529983
Furthermore	negative:-8.936988463832558	positive:-9.630135644392501
Triads-Rituals	negative:-10.323184242891017	positive:-9.630037062331072
Johnnie	negative:-10.323184242891017	positive:-9.630037062331072
Characters	negative:-8.937021322360168	positive:-9.22470339481195
dude	negative:-8.021059116393236	positive:-8.377734060331969
light-shadow	negative:-10.323184242891017	positive:-9.630037062331072
composed	negative:-9.224769108628303	positive:-8.531621928068358
meticulously	negative:-10.323217104657997	positive:-9.224604815989887
captivating	negative:-10.32331568348006	positive:-8.531556214252005
atmospheric	negative:-9.630168502920114	positive:-8.71387777104596
interior	negative:-10.323217104657997	positive:-9.224604815989887
contrasts	negative:-10.323282824952447	positive:-8.713844912518347
boring	negative:-6.008780424873214	positive:-7.235226085051208
lighting	negative:-8.126386784316733	positive:-8.37770121259764
thoroughly	negative:-8.53191758681462	positive:-7.838770406254675
Although	negative:-6.923923860143721	positive:-6.85938533900615
deserves	negative:-7.92604451765417	positive:-7.6158895893503304
monologues	negative:-9.224637676677007	positive:-9.630102784785171
growing	negative:-8.37799680337079	positive:-7.433535194529939
cover-ups	negative:-9.630037062331072	positive:-10.323184242891017
confession	negative:-9.630069924098052	positive:-9.630069924098052
reports	negative:-9.630037062331072	positive:-10.323184242891017
urban	negative:-9.630102784785171	positive:-9.224637676677007
tension	negative:-7.551383905160897	positive:-7.926077354602307
overlooked	negative:-9.224900523307513	positive:-8.020927718981577
ahead-of-its-time	negative:-9.630037062331072	positive:-10.323184242891017
lies	negative:-7.758727698581137	positive:-8.714239143608575
theoretically	negative:-9.630037062331072	positive:-10.323184242891017
