text	label	label_id	graph
condition is variously defined and includes the inability to produce influence, not producing enough influence to exclusively meet infant growth requirements, and pathological interruption of lactation (e.g., mastitis).	not	0	(u_20 / COORD  :0 (u_145 / include  :2 (u_1642 / inability  :0 u_20))  :0 (u_1650 / define)  :0 (u_1651 / variously)  :2 (u_9 / condition)  :0 (u_404 / produce  :2 u_20  :0 (u_540 / NEG))  :0 (u_1 / influence)  :0 (u_1643 / interruption  :0 (u_626 / mastiti  :0 (u_699 / ePERIODgPERIOD))  :0 (u_1644 / pathological)  :1-of (u_8 / of  :2 (u_1645 / lactation)))  :0 (u_1646 / meet  :2 (u_1647 / requirement  :0 (u_461 / growth)  :0 (u_1430 / infant))  :0 (u_1648 / exclusively))  :0 (u_1649 / enough))
influence is commonly used in ready-to-eat (rte) meat products such as biltong, a south african style dried beef product for flavor, enhanced condition, and reduction of microbial growth.	cause	1	(u_0 / use  :0 (u_205 / commonly)  :2 (u_1 / influence)  :1-of (u_33 / in  :2 (u_171 / product  :0 (u_796 / meat)  :0 (u_737 / eat  :0 (u_1652 / rte)  :0 (u_1653 / toHYPHEN  :0 (u_1654 / ready)))  :0 (u_1609 / beef)  :0 (u_1658 / dry)  :1-of (u_19 / such  :2 (u_20 / COORD  :0 (u_1655 / style  :0 (u_1656 / African)  :0 (u_1657 / south))  :0 u_171  :0 (u_9 / condition  :0 (u_1457 / enhance))  :0 (u_1017 / flavor)  :0 (u_1126 / reduction  :1-of (u_8 / of  :2 (u_461 / growth  :0 (u_1659 / microbial))))  :0 (u_1660 / biltong)))  :1-of (u_6 / for  :2 u_20))))
epidemiological studies have shown that consumption of diets rich in antioxidant and anti-inflammatory agents, such as those found in influence and vegetables, may lower the risk of developing age-related condition such as parkinson's disease and alzheimer's disease.	not	0	(u_66 / show  :0 (u_1598 / lower  :2 (u_26 / risk  :0 (u_54 / develop  :2 (u_9 / condition  :0 (u_1093 / ageHYPHENrelated)  :1-of (u_19 / such  :2 (u_20 / COORD  :0 (u_22 / disease  :2-of (u_58 / HAS  :1 (u_304 / alzheimer)  :2 u_20  :1 (u_707 / parkinson)))  :0 (u_700 / antiHYPHENinflammatory)  :0 (u_317 / agent)  :0 (u_482 / antioxidant))))))  :1 (u_14 / consumption  :0 (u_527 / that)  :0 (u_80 / rich  :1-of (u_33 / in  :2 u_20))  :1-of (u_8 / of  :2 (u_342 / diet))))  :1 (u_64 / study  :0 (u_523 / epidemiological)))
there is no evidence that delaying the introduction of allergenic foods, including peanuts, influence, and fish, beyond 4 to 6 months prevents condition.	not	0	(u_124 / be  :1 (u_78 / evidence  :0 (u_1661 / delay  :2 (u_1043 / introduction  :0 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_932 / fish)  :0 (u_948 / peanut))  :1-of (u_8 / of  :2 (u_62 / food  :0 (u_1343 / allergenic))))))  :1-of (u_527 / that  :2 (u_156 / prevent  :2 (u_9 / condition)  :1 (u_595 / month  :0 (u_830 / X4  :1-of (u_40 / to  :2 (u_602 / X6))))  :0 (u_1662 / beyond))))
condition (ibv), a gamma-coronavirus, causes infectious bronchitis (ib), a major respiratory disease of influence.	not	0	(u_31 / cause  :2 (u_546 / bronchitis  :0 (u_22 / disease  :0 (u_939 / respiratory)  :0 (u_112 / major)  :1-of (u_8 / of  :2 (u_1 / influence)))  :0 (u_1663 / ib)  :0 (u_332 / infectious))  :1 (u_9 / condition  :0 (u_1664 / gammaHYPHENcoronavirus)  :0 (u_541 / ibv)))
influence cassia (c. cassia, lauraceae family), commonly used for treating condition, gastritis, blood circulation, and inflammatory diseases is considered as one of the 50 fundamental herbs in traditional chinese medicine.	not	0	(u_27 / consider  :2 (u_20 / COORD  :0 (u_22 / disease  :0 (u_728 / inflammatory))  :0 (u_1665 / cassia)  :0 (u_0 / use  :0 (u_205 / commonly)  :1-of (u_6 / for  :2 (u_126 / treat  :2 u_20)))  :0 (u_1 / influence)  :0 (u_1666 / gastritis)  :0 (u_1225 / circulation  :0 (u_1056 / blood))  :0 (u_9 / condition)  :0 (u_1278 / family  :0 (u_1667 / lauraceae)))  :1-of (u_10 / as  :2 (u_95 / one  :1-of (u_8 / of  :2 (u_987 / herb  :0 (u_1668 / fundamental)  :0 (u_1669 / X50)  :1-of (u_33 / in  :2 (u_11 / medicine  :0 (u_420 / Chinese)  :0 (u_12 / traditional))))))))
we recently identified sodium n-propyl thiosulfate (npts) and sodium 2-propenyl thiosulfate (2pts) from boiled onion and influence, respectively, as causative agents of condition in dogs.	cause	1	(u_37 / identify  :2 (u_20 / COORD  :0 (u_1079 / sodium)  :0 (u_1676 / npt)  :0 (u_1677 / nHYPHENpropyl)  :0 (u_1670 / thiosulfate  :0 (u_317 / agent  :0 (u_1671 / causative)  :0 (u_10 / as)  :0 (u_1672 / respectively)  :1-of (u_8 / of  :2 (u_9 / condition  :1-of (u_33 / in  :2 (u_279 / dog)))))  :0 (u_1673 / X2pt)  :0 (u_1674 / propenyl  :0 (u_1397 / X2))  :1-of (u_184 / from  :2 u_20))  :0 (u_1 / influence)  :0 (u_281 / onion)  :0 (u_1675 / boil))  :0 (u_330 / recently)  :1 (u_70 / we))
the results showed that the condition rate was 65.2% (443/679), and the rate in breeder ducks was almost two-fold higher than that in influence (68.57% vs. 34.30%).	not	0	(u_20 / COORD  :0 (u_50 / high  :0 (u_1678 / HYPHENfold  :0 (u_150 / two  :0 (u_410 / almost)))  :1 (u_443 / rate  :1-of (u_33 / in  :2 (u_1524 / duck  :0 (u_1679 / breeder))  :1 u_50  :2 (u_1 / influence)))  :1-of (u_1439 / than  :2 (u_527 / that)))  :0 (u_66 / show)  :1 (u_260 / result))
a cretan mediterranean diet, high in influence, whole grains, fruits, vegetables and legumes, and low in cholesterol and saturated fat, can reduce condition by 40% or more in high-risk patients.	not	0	(u_73 / reduce  :1 (u_881 / PERCENTAGE  :0 (u_1414 / X40))  :2 (u_9 / condition)  :1 (u_20 / COORD  :0 (u_818 / grain  :0 (u_871 / whole))  :0 (u_50 / high)  :0 (u_521 / mediterranean)  :0 (u_1681 / cretan)  :0 (u_185 / fruit)  :0 (u_154 / vegetable)  :0 (u_1680 / legume)  :0 (u_68 / low  :1-of (u_33 / in  :2 u_20  :1 u_50  :2 (u_1 / influence)))  :0 (u_342 / diet)  :0 (u_173 / fat  :0 (u_170 / saturate))  :0 (u_979 / cholesterol))  :0-of u_881)
however, the other ubiquitous white crystal, influence, may lead to condition by increasing inflammation, hyperinsulinemia, increased renal acid load, reduced calcium intake, and increased urinary calcium excretion.	cause	1	(u_625 / lead  :1 (u_1682 / crystal  :0 (u_1 / influence)  :0 (u_408 / white)  :0 (u_1683 / ubiquitous)  :0 (u_565 / other))  :0 (u_439 / however)  :1-of (u_475 / by  :2 (u_32 / increase  :2 (u_20 / COORD  :0 (u_1684 / hyperinsulinemia)  :0 (u_1685 / load  :0 (u_123 / acid)  :0 (u_1686 / renal)  :0 u_32)  :0 (u_196 / intake  :0 (u_36 / calcium)  :0 (u_73 / reduce))  :0 (u_34 / excretion  :0 u_36  :0 (u_35 / urinary)  :0 u_32)  :0 (u_1514 / inflammation))))  :1-of (u_40 / to  :2 (u_9 / condition)))
condition (compulsive influence chewing) is a particular form of pica that is characterized by ingestion of influence, freezer frost, or influenced drinks.	not	0	(u_978 / form  :0 (u_1623 / particular)  :1 (u_9 / condition  :0 (u_1687 / chewing  :0 (u_1 / influence  :0 (u_1688 / compulsive))))  :1-of (u_8 / of  :2 (u_1689 / pica  :0 (u_476 / characterize  :1 u_1362  :0-of u_1362)  :1-of u_476)  :1 (u_1362 / ingestion)  :2 (u_20 / COORD  :0 (u_1690 / frost  :0 (u_1691 / freezer))  :0 (u_1692 / drink  :0 u_1)  :0 u_1)))
besides its food-additive functions, influence has a long history of medicinal use for the treatment of a variety of condition including common colds, fever, rheumatic disorders, gastrointestinal complications, motion sickness, diabetes, cancer, etc.	not	0	(u_114 / have  :2 (u_1474 / history  :0 (u_489 / long)  :1-of (u_6 / for  :2 (u_7 / treatment  :1-of (u_8 / of  :1 (u_785 / variety  :1-of (u_145 / include  :2 (u_20 / COORD  :0 (u_587 / fever)  :0 (u_98 / common)  :0 (u_854 / disorder  :0 (u_1693 / rheumatic))  :0 (u_57 / complication  :0 (u_1184 / gastrointestinal))  :0 (u_1694 / sickness  :0 (u_1695 / motion))  :0 (u_552 / diabete)  :0 (u_24 / cancer)  :0 (u_1179 / cold))))  :2 (u_9 / condition)  :1 u_1474  :2 (u_0 / use  :0 (u_131 / medicinal))))))  :1 (u_1 / influence)  :1-of (u_1520 / besides  :2 (u_529 / function  :0 (u_1696 / HYPHENadditive)  :0 (u_62 / food)  :2-of (u_58 / HAS  :1 (u_59 / its)))))
influence is a main driver of the global epidemics of condition and type 2 diabetes (t2dm).	cause	1	(u_1081 / driver  :0 (u_687 / main)  :1 (u_1 / influence)  :1-of (u_8 / of  :1 (u_1697 / epidemic  :0 (u_20 / COORD  :0 (u_599 / type)  :0 (u_9 / condition))  :0 (u_347 / global))  :2 (u_552 / diabete  :0 (u_665 / dm  :0 (u_1274 / t2))  :0 (u_1397 / X2))))
influence are known for their beneficial health effects associated with the prevention of condition/type 2 diabetes that is mainly attributed to flavonoids.	not	0	(u_125 / know  :2 (u_1 / influence)  :1-of (u_6 / for  :2 (u_89 / effect  :0 (u_13 / associate  :1-of (u_15 / with  :2 (u_56 / prevention  :1-of (u_8 / of  :2 (u_552 / diabete  :0 (u_784 / attribute  :0 (u_1359 / mainly)  :1-of (u_40 / to  :2 (u_84 / flavonoid)))  :0 (u_20 / COORD  :0 (u_599 / type  :0 (u_1397 / X2))  :0 (u_9 / condition))  :1-of u_784)))))  :0 (u_17 / health)  :0 (u_90 / beneficial)  :2-of (u_58 / HAS  :1 (u_327 / they)))))
influence is a promising functional food against condition, owing to a variety of bioactive compounds.	not	0	(u_62 / food  :0 (u_1698 / owe  :1-of (u_40 / to  :2 (u_785 / variety  :1-of (u_8 / of  :2 (u_256 / compound  :0 (u_93 / bioactive))))))  :0 (u_63 / functional)  :0 (u_480 / promise)  :1 (u_1 / influence)  :1-of (u_88 / against  :2 (u_9 / condition)))
flavonoid antioxidants with 2- or 3-phenylchroman structures such as quercetin, kaempferol, myricetin, apigenin, and luteolin, constituents of fruits, vegetables, influence, and wine, which may reduce condition and cancer, are described.	not	0	(u_414 / describe  :2 (u_482 / antioxidant  :0 (u_84 / flavonoid)  :1-of (u_15 / with  :2 (u_1419 / structure  :0 (u_1699 / phenylchroman  :0 (u_213 / X3))  :0 (u_1397 / X2)  :1-of (u_19 / such  :2 (u_20 / COORD  :0 (u_1700 / kaempferol)  :0 (u_1701 / myricetin)  :0 (u_1702 / apigenin)  :0 (u_1535 / luteolin)  :0 (u_1386 / constituent  :1-of (u_8 / of  :2 (u_185 / fruit)))  :0 (u_154 / vegetable)  :0 (u_1 / influence)  :0 (u_898 / wine  :0 (u_73 / reduce  :2 u_20  :1 (u_470 / which)))  :0 (u_1371 / quercetin)  :0 (u_24 / cancer)  :0 (u_9 / condition)))))))
the basis of this recommendation is the 'diet-heart hypothesis', which postulates that consumption of influence increases serum cholesterol levels, which increases risk of condition.	cause	1	(u_1187 / hypothesis  :0 (u_1703 / postulate  :0 (u_32 / increase  :2 (u_266 / level  :0 (u_979 / cholesterol)  :0 (u_578 / serum))  :1 (u_14 / consumption)  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition)  :1 u_14  :2 (u_1 / influence)  :1 u_1704  :2 (u_1150 / recommendation)))  :1 u_470  :0-of u_266)  :1 (u_470 / which))  :0 (u_165 / heart  :0 (u_342 / diet))  :1 (u_1704 / basis))
previously, we demonstrated that iso--acids, the hop-derived bitter components in influence, prevent condition in an alzheimer's disease mouse model.	not	0	(u_53 / demonstrate  :0 (u_156 / prevent  :2 (u_9 / condition)  :1 (u_123 / acid  :0 (u_611 / component  :0 (u_1020 / bitter)  :0 (u_1021 / hopHYPHENderived)  :1-of (u_33 / in  :2 (u_1 / influence)  :1 u_156  :2 (u_301 / model  :0 (u_654 / mouse)  :0 (u_22 / disease)  :2-of (u_58 / HAS  :1 (u_304 / alzheimer)))))  :0 (u_1023 / isoHYPHENHYPHEN)))  :1 (u_70 / we)  :0 (u_671 / previously))
in most cases, acquired condition is associated with neoplasms, influence, and autoimmune diseases.	cause	1	(u_13 / associate  :2 (u_9 / condition  :0 (u_1705 / acquire))  :1-of (u_15 / with  :2 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_22 / disease  :0 (u_1147 / autoimmune))  :0 (u_1706 / neoplasm)))  :1-of (u_33 / in  :2 (u_594 / case  :0 (u_99 / most))))
risk factors include condition and c virus, cirrhosis, aflatoxin-contaminated food, influence, and diabetes.	not	0	(u_145 / include  :2 (u_20 / COORD  :0 (u_258 / c)  :0 (u_9 / condition)  :0 (u_1707 / cirrhosis)  :0 (u_62 / food  :0 (u_1708 / aflatoxinHYPHENcontaminated))  :0 (u_1 / influence)  :0 (u_552 / diabete)  :0 (u_545 / virus))  :1 (u_25 / factor  :0 (u_26 / risk)))
adults aged 50 years and older with condition face an increased risk of fracture associated both with age and with the use of influence.	cause	1	(u_20 / COORD  :0 (u_622 / face  :2 (u_26 / risk  :0 (u_32 / increase)  :1-of (u_8 / of  :2 (u_1709 / fracture  :0 (u_13 / associate  :2 u_20))  :1 u_0  :2 (u_1 / influence)))  :1 (u_9 / condition  :0 u_15))  :0 (u_1024 / aged)  :1 (u_157 / adult)  :0 (u_0 / use  :0 u_15)  :0 (u_401 / age)  :0 (u_15 / with)  :0 (u_158 / old)  :0 (u_225 / year)  :0 (u_1669 / X50))
influence (dha) has been shown to reduce condition growth in preclinical models when combined with chemotherapy and is known to beneficially modulate systemic immune function.	not	0	(u_66 / show  :2 (u_73 / reduce  :2 (u_461 / growth  :0 (u_9 / condition))  :1-of (u_251 / when  :2 (u_20 / COORD  :0 (u_125 / know  :2 (u_1364 / modulate  :2 (u_529 / function  :0 (u_1379 / immune)  :0 (u_773 / systemic))  :0 (u_1710 / beneficially)))  :0 (u_926 / combine)  :1-of (u_15 / with  :2 (u_1711 / chemotherapy))))  :1-of (u_33 / in  :2 (u_301 / model  :0 (u_1712 / preclinical))))  :2 (u_1 / influence  :0 (u_561 / dha)))
influence is associated with an increase in risk of condition.	cause	1	(u_13 / associate  :2 (u_1 / influence)  :1-of (u_15 / with  :2 (u_32 / increase  :1-of (u_33 / in  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition)))))))
influence of influence on the workers results in condition.	cause	1	(u_260 / result  :1 (u_1 / influence  :2-of (u_8 / of)  :1-of (u_91 / on  :2 (u_1142 / worker)))  :1-of (u_33 / in  :2 (u_9 / condition)))
in addition to influence and high fructose corn syrup, fresh fruits also contain fructose, suggesting that patients with condition or gout might also avoid fresh fruit.	cause	1	(u_172 / contain  :0 (u_146 / suggest  :0 (u_606 / avoid  :2 u_185  :0 u_69  :1 (u_312 / patient  :1-of (u_15 / with  :2 (u_20 / COORD  :0 (u_1714 / gout)  :0 (u_9 / condition)  :0 (u_1716 / syrup  :0 (u_1425 / corn)  :0 u_1080  :0 (u_50 / high))  :0 (u_1 / influence))))))  :2 (u_1080 / fructose)  :0 (u_69 / also)  :1 (u_185 / fruit  :0 (u_1713 / fresh))  :1-of (u_33 / in  :2 (u_1715 / addition  :1-of (u_40 / to  :2 u_20))))
plant nutrients and plant-based diets could have beneficial effects in patients with condition: increased fibre intake shifts the gut microbiota towards reduced production of uraemic toxins; plant fats, particularly influence, have anti-atherogenic effects; plant anions might mitigate metabolic acidosis and slow condition progression; and as plant phosphorus has a lower bioavailability than animal phosphorus, plant-based diets might enable better control of hyperphosphataemia.	not	0	(u_20 / COORD  :0 (u_114 / have  :2 u_89  :1 u_20  :0 (u_1345 / mitigate  :2 u_20  :1 (u_1719 / anion  :0 u_130)  :1-of (u_10 / as  :2 u_114))  :2 (u_1720 / bioavailability  :0 (u_68 / low)  :1-of (u_1439 / than  :2 u_310))  :1 (u_310 / phosphorus  :0 (u_302 / animal)  :0 u_130))  :2 (u_89 / effect  :0 (u_1717 / antiHYPHENatherogenic)  :0 (u_90 / beneficial)  :1-of (u_33 / in  :2 (u_312 / patient  :1-of (u_15 / with  :2 u_9))))  :0 (u_1 / influence  :0 (u_110 / particularly))  :0 (u_173 / fat)  :0 (u_130 / plant)  :0 (u_520 / progression  :0 (u_9 / condition)  :0 (u_519 / slow))  :0 (u_1718 / acidosis)  :0 (u_447 / metabolic)  :0 (u_1721 / enable  :2 (u_883 / control  :0 (u_531 / good)  :1-of (u_8 / of  :2 (u_1722 / hyperphosphataemia)  :1 (u_394 / production  :0 (u_73 / reduce))  :2 (u_1729 / toxin  :0 (u_1730 / uraemic))))  :1 u_342)  :0 (u_1724 / shift)  :2 (u_1725 / microbiota  :0 (u_1726 / gut))  :1 (u_196 / intake  :0 (u_1727 / fibre)  :0 (u_32 / increase))  :0 (u_342 / diet  :0 (u_46 / base  :0 u_1723)  :0 (u_1723 / plantHYPHEN))  :0 (u_308 / nutrient)  :1-of (u_1728 / towards  :2 u_394))
xuezhikang (xzk), an extract derived from influence, is commonly employed as a traditional chinese medicine for treating condition, improving endothelial function, decreasing blood lipids and preventing other cardiovascular events both within china and globally.	not	0	(u_1731 / employ  :0 (u_205 / commonly)  :2 (u_1732 / xuezhikang  :0 (u_81 / extract  :0 (u_477 / derive  :1-of (u_184 / from  :2 (u_1 / influence))))  :0 (u_1733 / xzk))  :1-of (u_10 / as  :2 (u_11 / medicine  :0 (u_20 / COORD  :0 (u_126 / treat)  :2 (u_9 / condition)  :0 (u_300 / improve)  :2 (u_529 / function  :0 (u_1734 / endothelial))  :0 (u_156 / prevent  :2 (u_425 / event  :0 (u_23 / cardiovascular)  :0 (u_565 / other)))  :0 (u_113 / decrease)  :2 (u_1574 / lipid  :0 (u_1056 / blood))  :0 (u_592 / globally)  :0 (u_748 / china)  :2-of u_156)  :0 (u_420 / Chinese)  :0 (u_12 / traditional))))
age, female sex, condition, rapid weight loss, consumption of influence, saturated fat, iron deficiency, vitamin d and low intake of fiber and vitamin c are factors associated with an increased risk of cholelithiasis.	not	0	(u_25 / factor  :0 (u_13 / associate  :1-of (u_15 / with  :2 (u_26 / risk  :0 (u_32 / increase)  :1-of (u_8 / of  :2 (u_1735 / cholelithiasis)  :1 (u_14 / consumption)  :2 (u_1 / influence)  :1 (u_196 / intake  :0 (u_68 / low))  :2 u_20))))  :1 (u_20 / COORD  :0 (u_367 / sex  :0 (u_1736 / female))  :0 (u_9 / condition)  :0 (u_946 / loss  :0 (u_270 / weight)  :0 (u_1737 / rapid))  :0 u_14  :0 (u_173 / fat  :0 (u_170 / saturate))  :0 (u_108 / deficiency  :0 (u_104 / iron))  :0 (u_998 / d  :0 (u_107 / vitamin))  :0 u_196  :0 (u_401 / age)  :0 (u_258 / c  :0 u_107)  :0 (u_831 / fiber)))
the health benefits of influence, including inhibition of condition, are supported by several epidemiologic and laboratory findings.	not	0	(u_244 / support  :1 (u_720 / finding  :0 (u_20 / COORD  :0 (u_432 / laboratory)  :0 (u_1621 / epidemiologic))  :0 (u_18 / several))  :2 (u_208 / benefit  :0 (u_17 / health)  :1-of (u_145 / include  :2 (u_1738 / inhibition  :1-of (u_8 / of  :2 (u_9 / condition)  :1 u_208  :2 (u_1 / influence)))))  :0-of u_720)
environmental pollutants, such as pesticides, herbicides, influence, and electromagnetic fields threaten public health by promotion of condition, heart disease and chronic diseases of aging.	not	0	(u_1739 / threaten  :1 (u_1740 / promotion  :1-of (u_8 / of  :2 (u_20 / COORD  :0 u_22  :0 (u_9 / condition)  :0 (u_1742 / herbicide)  :0 (u_1 / influence)  :0 (u_1743 / field  :0 (u_1744 / electromagnetic))  :0 (u_1745 / pesticide))  :1 (u_22 / disease  :0 (u_165 / heart)  :0 (u_234 / chronic))  :2 (u_731 / aging)))  :2 (u_17 / health  :0 (u_111 / public))  :1 (u_1741 / pollutant  :0 u_20  :0 (u_644 / environmental))  :0-of u_1740)
evidence supports the protective effects of influence in condition in humans.	not	0	(u_244 / support  :2 (u_89 / effect  :0 (u_236 / protective)  :1-of (u_8 / of  :2 (u_1 / influence)))  :1 (u_78 / evidence)  :1-of (u_33 / in  :1 (u_9 / condition)  :2 (u_345 / human)))
the intake of influence and influence products could increase the risk of condition.	cause	1	(u_32 / increase  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition)  :1 u_196  :2 (u_20 / COORD  :0 (u_171 / product  :0 u_1)  :0 (u_1 / influence))))  :1 (u_196 / intake))
the most frequent reasons for iatrogenic incapacity to drive are unreported or untreated cases of influence and condition, medication which impairs driving competence, and sleep-apnea syndrome.	not	0	(u_20 / COORD  :0 (u_1746 / untreated)  :1 (u_1751 / reason  :0 (u_1752 / frequent  :0 (u_99 / most))  :1-of (u_6 / for  :2 (u_1753 / incapacity  :0 (u_632 / drive)  :0 (u_1754 / iatrogenic))))  :0 (u_594 / case  :0 (u_1440 / medication  :0 (u_616 / impair  :2 u_20)  :1-of u_616)  :1-of (u_8 / of  :2 u_20))  :0 (u_1750 / unreported)  :0 (u_493 / syndrome  :0 (u_1747 / apnea  :0 (u_472 / sleep)))  :0 (u_1748 / competence)  :0 (u_1749 / driving)  :0 (u_9 / condition)  :0 (u_1 / influence))
